"startTime";"endTime";"Hydro power production - real time data"
"2025-01-15T12:30:00.000Z";"2025-01-15T12:33:00.000Z";1089.2
"2025-01-15T12:33:00.000Z";"2025-01-15T12:36:00.000Z";1081
"2025-01-15T12:36:00.000Z";"2025-01-15T12:39:00.000Z";1082.8
"2025-01-15T12:39:00.000Z";"2025-01-15T12:42:00.000Z";1082
"2025-01-15T12:42:00.000Z";"2025-01-15T12:45:00.000Z";1080
"2025-01-15T12:45:00.000Z";"2025-01-15T12:48:00.000Z";1093.8
"2025-01-15T12:48:00.000Z";"2025-01-15T12:51:00.000Z";1104.7
"2025-01-15T12:51:00.000Z";"2025-01-15T12:54:00.000Z";1083.2
"2025-01-15T12:54:00.000Z";"2025-01-15T12:57:00.000Z";1085.5
"2025-01-15T12:57:00.000Z";"2025-01-15T13:00:00.000Z";1085.9
"2025-01-15T13:00:00.000Z";"2025-01-15T13:03:00.000Z";1089.2
"2025-01-15T13:03:00.000Z";"2025-01-15T13:06:00.000Z";1095
"2025-01-15T13:06:00.000Z";"2025-01-15T13:09:00.000Z";1077.8
"2025-01-15T13:09:00.000Z";"2025-01-15T13:12:00.000Z";1083.6
"2025-01-15T13:12:00.000Z";"2025-01-15T13:15:00.000Z";1103.8
"2025-01-15T13:15:00.000Z";"2025-01-15T13:18:00.000Z";1102.7
"2025-01-15T13:18:00.000Z";"2025-01-15T13:21:00.000Z";1097
"2025-01-15T13:21:00.000Z";"2025-01-15T13:24:00.000Z";1096.7
"2025-01-15T13:24:00.000Z";"2025-01-15T13:27:00.000Z";1120.5
"2025-01-15T13:27:00.000Z";"2025-01-15T13:30:00.000Z";1131
"2025-01-15T13:30:00.000Z";"2025-01-15T13:33:00.000Z";1115.7
"2025-01-15T13:33:00.000Z";"2025-01-15T13:36:00.000Z";1114.5
"2025-01-15T13:36:00.000Z";"2025-01-15T13:39:00.000Z";1092.2
"2025-01-15T13:39:00.000Z";"2025-01-15T13:42:00.000Z";1097.9
"2025-01-15T13:42:00.000Z";"2025-01-15T13:45:00.000Z";1105.8
"2025-01-15T13:45:00.000Z";"2025-01-15T13:48:00.000Z";1104.7
"2025-01-15T13:48:00.000Z";"2025-01-15T13:51:00.000Z";1091.7
"2025-01-15T13:51:00.000Z";"2025-01-15T13:54:00.000Z";1095
"2025-01-15T13:54:00.000Z";"2025-01-15T13:57:00.000Z";1095.7
"2025-01-15T13:57:00.000Z";"2025-01-15T14:00:00.000Z";1095.2
"2025-01-15T14:00:00.000Z";"2025-01-15T14:03:00.000Z";1108.8
"2025-01-15T14:03:00.000Z";"2025-01-15T14:06:00.000Z";1076.9
"2025-01-15T14:06:00.000Z";"2025-01-15T14:09:00.000Z";1071
"2025-01-15T14:09:00.000Z";"2025-01-15T14:12:00.000Z";1099.8
"2025-01-15T14:12:00.000Z";"2025-01-15T14:15:00.000Z";1087.2
"2025-01-15T14:15:00.000Z";"2025-01-15T14:18:00.000Z";1079.3
"2025-01-15T14:18:00.000Z";"2025-01-15T14:21:00.000Z";1069.3
"2025-01-15T14:21:00.000Z";"2025-01-15T14:24:00.000Z";1066.3
"2025-01-15T14:24:00.000Z";"2025-01-15T14:27:00.000Z";1075.5
"2025-01-15T14:27:00.000Z";"2025-01-15T14:30:00.000Z";1087.2
"2025-01-15T14:30:00.000Z";"2025-01-15T14:33:00.000Z";1081.1
"2025-01-15T14:33:00.000Z";"2025-01-15T14:36:00.000Z";1066.9
"2025-01-15T14:36:00.000Z";"2025-01-15T14:39:00.000Z";1054.3
"2025-01-15T14:39:00.000Z";"2025-01-15T14:42:00.000Z";1052.2
"2025-01-15T14:42:00.000Z";"2025-01-15T14:45:00.000Z";1054.3
"2025-01-15T14:45:00.000Z";"2025-01-15T14:48:00.000Z";1050.7
"2025-01-15T14:48:00.000Z";"2025-01-15T14:51:00.000Z";1057.3
"2025-01-15T14:51:00.000Z";"2025-01-15T14:54:00.000Z";1069.8
"2025-01-15T14:54:00.000Z";"2025-01-15T14:57:00.000Z";1075
"2025-01-15T14:57:00.000Z";"2025-01-15T15:00:00.000Z";1081.7
"2025-01-15T15:00:00.000Z";"2025-01-15T15:03:00.000Z";1075.3
"2025-01-15T15:03:00.000Z";"2025-01-15T15:06:00.000Z";1100.5
"2025-01-15T15:06:00.000Z";"2025-01-15T15:09:00.000Z";1101.2
"2025-01-15T15:09:00.000Z";"2025-01-15T15:12:00.000Z";1107.7
"2025-01-15T15:12:00.000Z";"2025-01-15T15:15:00.000Z";1119.2
"2025-01-15T15:15:00.000Z";"2025-01-15T15:18:00.000Z";1109.3
"2025-01-15T15:18:00.000Z";"2025-01-15T15:21:00.000Z";1099.2
"2025-01-15T15:21:00.000Z";"2025-01-15T15:24:00.000Z";1105
"2025-01-15T15:24:00.000Z";"2025-01-15T15:27:00.000Z";1112
"2025-01-15T15:27:00.000Z";"2025-01-15T15:30:00.000Z";1101.2
"2025-01-15T15:30:00.000Z";"2025-01-15T15:33:00.000Z";1078.2
"2025-01-15T15:33:00.000Z";"2025-01-15T15:36:00.000Z";1081.5
"2025-01-15T15:36:00.000Z";"2025-01-15T15:39:00.000Z";1059.3
"2025-01-15T15:39:00.000Z";"2025-01-15T15:42:00.000Z";1080.2
"2025-01-15T15:42:00.000Z";"2025-01-15T15:45:00.000Z";1061.3
"2025-01-15T15:45:00.000Z";"2025-01-15T15:48:00.000Z";1059.5
"2025-01-15T15:48:00.000Z";"2025-01-15T15:51:00.000Z";1063.3
"2025-01-15T15:51:00.000Z";"2025-01-15T15:54:00.000Z";1060.8
"2025-01-15T15:54:00.000Z";"2025-01-15T15:57:00.000Z";1059.8
"2025-01-15T15:57:00.000Z";"2025-01-15T16:00:00.000Z";1058
"2025-01-15T16:00:00.000Z";"2025-01-15T16:03:00.000Z";1053.2
"2025-01-15T16:03:00.000Z";"2025-01-15T16:06:00.000Z";1043.8
"2025-01-15T16:06:00.000Z";"2025-01-15T16:09:00.000Z";1036.8
"2025-01-15T16:09:00.000Z";"2025-01-15T16:12:00.000Z";1036.3
"2025-01-15T16:12:00.000Z";"2025-01-15T16:15:00.000Z";1040
"2025-01-15T16:15:00.000Z";"2025-01-15T16:18:00.000Z";1050.3
"2025-01-15T16:18:00.000Z";"2025-01-15T16:21:00.000Z";1050.7
"2025-01-15T16:21:00.000Z";"2025-01-15T16:24:00.000Z";1044
"2025-01-15T16:24:00.000Z";"2025-01-15T16:27:00.000Z";1042.5
"2025-01-15T16:27:00.000Z";"2025-01-15T16:30:00.000Z";1057.3
"2025-01-15T16:30:00.000Z";"2025-01-15T16:33:00.000Z";1055
"2025-01-15T16:33:00.000Z";"2025-01-15T16:36:00.000Z";1041.5
"2025-01-15T16:36:00.000Z";"2025-01-15T16:39:00.000Z";1020.8
"2025-01-15T16:39:00.000Z";"2025-01-15T16:42:00.000Z";994.17
"2025-01-15T16:42:00.000Z";"2025-01-15T16:45:00.000Z";978.67
"2025-01-15T16:45:00.000Z";"2025-01-15T16:48:00.000Z";984.65
"2025-01-15T16:48:00.000Z";"2025-01-15T16:51:00.000Z";990.83
"2025-01-15T16:51:00.000Z";"2025-01-15T16:54:00.000Z";1003.3
"2025-01-15T16:54:00.000Z";"2025-01-15T16:57:00.000Z";1004.7
"2025-01-15T16:57:00.000Z";"2025-01-15T17:00:00.000Z";998.67
"2025-01-15T17:00:00.000Z";"2025-01-15T17:03:00.000Z";995.49
"2025-01-15T17:03:00.000Z";"2025-01-15T17:06:00.000Z";984.66
"2025-01-15T17:06:00.000Z";"2025-01-15T17:09:00.000Z";997.67
"2025-01-15T17:09:00.000Z";"2025-01-15T17:12:00.000Z";1035
"2025-01-15T17:12:00.000Z";"2025-01-15T17:15:00.000Z";1048.2
"2025-01-15T17:15:00.000Z";"2025-01-15T17:18:00.000Z";1037.8
"2025-01-15T17:18:00.000Z";"2025-01-15T17:21:00.000Z";1038.8
"2025-01-15T17:21:00.000Z";"2025-01-15T17:24:00.000Z";1043.2
"2025-01-15T17:24:00.000Z";"2025-01-15T17:27:00.000Z";1028.9
"2025-01-15T17:27:00.000Z";"2025-01-15T17:30:00.000Z";1020
"2025-01-15T17:30:00.000Z";"2025-01-15T17:33:00.000Z";996.68
"2025-01-15T17:33:00.000Z";"2025-01-15T17:36:00.000Z";957.17
"2025-01-15T17:36:00.000Z";"2025-01-15T17:39:00.000Z";989.64
"2025-01-15T17:39:00.000Z";"2025-01-15T17:42:00.000Z";996.51
"2025-01-15T17:42:00.000Z";"2025-01-15T17:45:00.000Z";992.66
"2025-01-15T17:45:00.000Z";"2025-01-15T17:48:00.000Z";977.69
"2025-01-15T17:48:00.000Z";"2025-01-15T17:51:00.000Z";992.5
"2025-01-15T17:51:00.000Z";"2025-01-15T17:54:00.000Z";989.84
"2025-01-15T17:54:00.000Z";"2025-01-15T17:57:00.000Z";991.49
"2025-01-15T17:57:00.000Z";"2025-01-15T18:00:00.000Z";999.34
"2025-01-15T18:00:00.000Z";"2025-01-15T18:03:00.000Z";1008.5
"2025-01-15T18:03:00.000Z";"2025-01-15T18:06:00.000Z";1042.1
"2025-01-15T18:06:00.000Z";"2025-01-15T18:09:00.000Z";1051
"2025-01-15T18:09:00.000Z";"2025-01-15T18:12:00.000Z";1048.5
"2025-01-15T18:12:00.000Z";"2025-01-15T18:15:00.000Z";999.67
"2025-01-15T18:15:00.000Z";"2025-01-15T18:18:00.000Z";983
"2025-01-15T18:18:00.000Z";"2025-01-15T18:21:00.000Z";960.18
"2025-01-15T18:21:00.000Z";"2025-01-15T18:24:00.000Z";939.84
"2025-01-15T18:24:00.000Z";"2025-01-15T18:27:00.000Z";905.68
"2025-01-15T18:27:00.000Z";"2025-01-15T18:30:00.000Z";907.33
"2025-01-15T18:30:00.000Z";"2025-01-15T18:33:00.000Z";910
"2025-01-15T18:33:00.000Z";"2025-01-15T18:36:00.000Z";898.67
"2025-01-15T18:36:00.000Z";"2025-01-15T18:39:00.000Z";887
"2025-01-15T18:39:00.000Z";"2025-01-15T18:42:00.000Z";856.33
"2025-01-15T18:42:00.000Z";"2025-01-15T18:45:00.000Z";843.68
"2025-01-15T18:45:00.000Z";"2025-01-15T18:48:00.000Z";833.49
"2025-01-15T18:48:00.000Z";"2025-01-15T18:51:00.000Z";852.17
"2025-01-15T18:51:00.000Z";"2025-01-15T18:54:00.000Z";857.5
"2025-01-15T18:54:00.000Z";"2025-01-15T18:57:00.000Z";872.51
"2025-01-15T18:57:00.000Z";"2025-01-15T19:00:00.000Z";856.5
"2025-01-15T19:00:00.000Z";"2025-01-15T19:03:00.000Z";848.83
"2025-01-15T19:03:00.000Z";"2025-01-15T19:06:00.000Z";899.82
"2025-01-15T19:06:00.000Z";"2025-01-15T19:09:00.000Z";907.81
"2025-01-15T19:09:00.000Z";"2025-01-15T19:12:00.000Z";900.51
"2025-01-15T19:12:00.000Z";"2025-01-15T19:15:00.000Z";856.72
"2025-01-15T19:15:00.000Z";"2025-01-15T19:18:00.000Z";857.83
"2025-01-15T19:18:00.000Z";"2025-01-15T19:21:00.000Z";861.66
"2025-01-15T19:21:00.000Z";"2025-01-15T19:24:00.000Z";868.16
"2025-01-15T19:24:00.000Z";"2025-01-15T19:27:00.000Z";866.5
"2025-01-15T19:27:00.000Z";"2025-01-15T19:30:00.000Z";863
"2025-01-15T19:30:00.000Z";"2025-01-15T19:33:00.000Z";864.34
"2025-01-15T19:33:00.000Z";"2025-01-15T19:36:00.000Z";849
"2025-01-15T19:36:00.000Z";"2025-01-15T19:39:00.000Z";822.5
"2025-01-15T19:39:00.000Z";"2025-01-15T19:42:00.000Z";799.84
"2025-01-15T19:42:00.000Z";"2025-01-15T19:45:00.000Z";801.49
"2025-01-15T19:45:00.000Z";"2025-01-15T19:48:00.000Z";803.5
"2025-01-15T19:48:00.000Z";"2025-01-15T19:51:00.000Z";798.48
"2025-01-15T19:51:00.000Z";"2025-01-15T19:54:00.000Z";806.99
"2025-01-15T19:54:00.000Z";"2025-01-15T19:57:00.000Z";852.83
"2025-01-15T19:57:00.000Z";"2025-01-15T20:00:00.000Z";844.02
"2025-01-15T20:00:00.000Z";"2025-01-15T20:03:00.000Z";844.72
"2025-01-15T20:03:00.000Z";"2025-01-15T20:06:00.000Z";846.67
"2025-01-15T20:06:00.000Z";"2025-01-15T20:09:00.000Z";881.45
"2025-01-15T20:09:00.000Z";"2025-01-15T20:12:00.000Z";897.31
"2025-01-15T20:12:00.000Z";"2025-01-15T20:15:00.000Z";948
"2025-01-15T20:15:00.000Z";"2025-01-15T20:18:00.000Z";908.01
"2025-01-15T20:18:00.000Z";"2025-01-15T20:21:00.000Z";797.08
"2025-01-15T20:21:00.000Z";"2025-01-15T20:24:00.000Z";783.33
"2025-01-15T20:24:00.000Z";"2025-01-15T20:27:00.000Z";770
"2025-01-15T20:27:00.000Z";"2025-01-15T20:30:00.000Z";820.47
"2025-01-15T20:30:00.000Z";"2025-01-15T20:33:00.000Z";814.68
"2025-01-15T20:33:00.000Z";"2025-01-15T20:36:00.000Z";826.17
"2025-01-15T20:36:00.000Z";"2025-01-15T20:39:00.000Z";831.17
"2025-01-15T20:39:00.000Z";"2025-01-15T20:42:00.000Z";836.32
"2025-01-15T20:42:00.000Z";"2025-01-15T20:45:00.000Z";853.34
"2025-01-15T20:45:00.000Z";"2025-01-15T20:48:00.000Z";858.33
"2025-01-15T20:48:00.000Z";"2025-01-15T20:51:00.000Z";854.84
"2025-01-15T20:51:00.000Z";"2025-01-15T20:54:00.000Z";834.34
"2025-01-15T20:54:00.000Z";"2025-01-15T20:57:00.000Z";832.84
"2025-01-15T20:57:00.000Z";"2025-01-15T21:00:00.000Z";806.41
"2025-01-15T21:00:00.000Z";"2025-01-15T21:03:00.000Z";804.33
"2025-01-15T21:03:00.000Z";"2025-01-15T21:06:00.000Z";828
"2025-01-15T21:06:00.000Z";"2025-01-15T21:09:00.000Z";823.5
"2025-01-15T21:09:00.000Z";"2025-01-15T21:12:00.000Z";814.01
"2025-01-15T21:12:00.000Z";"2025-01-15T21:15:00.000Z";801.18
"2025-01-15T21:15:00.000Z";"2025-01-15T21:18:00.000Z";798.33
"2025-01-15T21:18:00.000Z";"2025-01-15T21:21:00.000Z";803.17
"2025-01-15T21:21:00.000Z";"2025-01-15T21:24:00.000Z";810.5
"2025-01-15T21:24:00.000Z";"2025-01-15T21:27:00.000Z";829
"2025-01-15T21:27:00.000Z";"2025-01-15T21:30:00.000Z";832.84
"2025-01-15T21:30:00.000Z";"2025-01-15T21:33:00.000Z";838
"2025-01-15T21:33:00.000Z";"2025-01-15T21:36:00.000Z";837.51
"2025-01-15T21:36:00.000Z";"2025-01-15T21:39:00.000Z";833.67
"2025-01-15T21:39:00.000Z";"2025-01-15T21:42:00.000Z";832.01
"2025-01-15T21:42:00.000Z";"2025-01-15T21:45:00.000Z";835.66
"2025-01-15T21:45:00.000Z";"2025-01-15T21:48:00.000Z";845.01
"2025-01-15T21:48:00.000Z";"2025-01-15T21:51:00.000Z";879.99
"2025-01-15T21:51:00.000Z";"2025-01-15T21:54:00.000Z";865.84
"2025-01-15T21:54:00.000Z";"2025-01-15T21:57:00.000Z";897.16
"2025-01-15T21:57:00.000Z";"2025-01-15T22:00:00.000Z";901
"2025-01-15T22:00:00.000Z";"2025-01-15T22:03:00.000Z";924.48
"2025-01-15T22:03:00.000Z";"2025-01-15T22:06:00.000Z";933.99
"2025-01-15T22:06:00.000Z";"2025-01-15T22:09:00.000Z";932.5
"2025-01-15T22:09:00.000Z";"2025-01-15T22:12:00.000Z";886.52
"2025-01-15T22:12:00.000Z";"2025-01-15T22:15:00.000Z";834.84
"2025-01-15T22:15:00.000Z";"2025-01-15T22:18:00.000Z";832.67
"2025-01-15T22:18:00.000Z";"2025-01-15T22:21:00.000Z";829.34
"2025-01-15T22:21:00.000Z";"2025-01-15T22:24:00.000Z";819.5
"2025-01-15T22:24:00.000Z";"2025-01-15T22:27:00.000Z";768.34
"2025-01-15T22:27:00.000Z";"2025-01-15T22:30:00.000Z";732.7
"2025-01-15T22:30:00.000Z";"2025-01-15T22:33:00.000Z";704.84
"2025-01-15T22:33:00.000Z";"2025-01-15T22:36:00.000Z";704
"2025-01-15T22:36:00.000Z";"2025-01-15T22:39:00.000Z";695
"2025-01-15T22:39:00.000Z";"2025-01-15T22:42:00.000Z";693.51
"2025-01-15T22:42:00.000Z";"2025-01-15T22:45:00.000Z";683.34
"2025-01-15T22:45:00.000Z";"2025-01-15T22:48:00.000Z";683
"2025-01-15T22:48:00.000Z";"2025-01-15T22:51:00.000Z";675.5
"2025-01-15T22:51:00.000Z";"2025-01-15T22:54:00.000Z";668.66
"2025-01-15T22:54:00.000Z";"2025-01-15T22:57:00.000Z";663.84
"2025-01-15T22:57:00.000Z";"2025-01-15T23:00:00.000Z";672.98
"2025-01-15T23:00:00.000Z";"2025-01-15T23:03:00.000Z";704.14
"2025-01-15T23:03:00.000Z";"2025-01-15T23:06:00.000Z";768.34
"2025-01-15T23:06:00.000Z";"2025-01-15T23:09:00.000Z";703.2
"2025-01-15T23:09:00.000Z";"2025-01-15T23:12:00.000Z";693.85
"2025-01-15T23:12:00.000Z";"2025-01-15T23:15:00.000Z";688.33
"2025-01-15T23:15:00.000Z";"2025-01-15T23:18:00.000Z";686.17
"2025-01-15T23:18:00.000Z";"2025-01-15T23:21:00.000Z";684.67
"2025-01-15T23:21:00.000Z";"2025-01-15T23:24:00.000Z";692.83
"2025-01-15T23:24:00.000Z";"2025-01-15T23:27:00.000Z";697.84
"2025-01-15T23:27:00.000Z";"2025-01-15T23:30:00.000Z";685.84
"2025-01-15T23:30:00.000Z";"2025-01-15T23:33:00.000Z";681.84
"2025-01-15T23:33:00.000Z";"2025-01-15T23:36:00.000Z";685.33
"2025-01-15T23:36:00.000Z";"2025-01-15T23:39:00.000Z";684.5
"2025-01-15T23:39:00.000Z";"2025-01-15T23:42:00.000Z";686.34
"2025-01-15T23:42:00.000Z";"2025-01-15T23:45:00.000Z";694
"2025-01-15T23:45:00.000Z";"2025-01-15T23:48:00.000Z";708.97
"2025-01-15T23:48:00.000Z";"2025-01-15T23:51:00.000Z";716.17
"2025-01-15T23:51:00.000Z";"2025-01-15T23:54:00.000Z";703.84
"2025-01-15T23:54:00.000Z";"2025-01-15T23:57:00.000Z";722.34
"2025-01-15T23:57:00.000Z";"2025-01-16T00:00:00.000Z";732.5
"2025-01-16T00:00:00.000Z";"2025-01-16T00:03:00.000Z";760.5
"2025-01-16T00:03:00.000Z";"2025-01-16T00:06:00.000Z";800.18
"2025-01-16T00:06:00.000Z";"2025-01-16T00:09:00.000Z";801.66
"2025-01-16T00:09:00.000Z";"2025-01-16T00:12:00.000Z";797.5
"2025-01-16T00:12:00.000Z";"2025-01-16T00:15:00.000Z";800.33
"2025-01-16T00:15:00.000Z";"2025-01-16T00:18:00.000Z";798
"2025-01-16T00:18:00.000Z";"2025-01-16T00:21:00.000Z";801.34
"2025-01-16T00:21:00.000Z";"2025-01-16T00:24:00.000Z";785.85
"2025-01-16T00:24:00.000Z";"2025-01-16T00:27:00.000Z";774.5
"2025-01-16T00:27:00.000Z";"2025-01-16T00:30:00.000Z";767
"2025-01-16T00:30:00.000Z";"2025-01-16T00:33:00.000Z";748.18
"2025-01-16T00:33:00.000Z";"2025-01-16T00:36:00.000Z";756.17
"2025-01-16T00:36:00.000Z";"2025-01-16T00:39:00.000Z";762.66
"2025-01-16T00:39:00.000Z";"2025-01-16T00:42:00.000Z";758.84
"2025-01-16T00:42:00.000Z";"2025-01-16T00:45:00.000Z";758.33
"2025-01-16T00:45:00.000Z";"2025-01-16T00:48:00.000Z";738.85
"2025-01-16T00:48:00.000Z";"2025-01-16T00:51:00.000Z";738.33
"2025-01-16T00:51:00.000Z";"2025-01-16T00:54:00.000Z";722.34
"2025-01-16T00:54:00.000Z";"2025-01-16T00:57:00.000Z";720.83
"2025-01-16T00:57:00.000Z";"2025-01-16T01:00:00.000Z";737.5
"2025-01-16T01:00:00.000Z";"2025-01-16T01:03:00.000Z";730
"2025-01-16T01:03:00.000Z";"2025-01-16T01:06:00.000Z";720.36
"2025-01-16T01:06:00.000Z";"2025-01-16T01:09:00.000Z";709.01
"2025-01-16T01:09:00.000Z";"2025-01-16T01:12:00.000Z";726.99
"2025-01-16T01:12:00.000Z";"2025-01-16T01:15:00.000Z";739.66
"2025-01-16T01:15:00.000Z";"2025-01-16T01:18:00.000Z";739.66
"2025-01-16T01:18:00.000Z";"2025-01-16T01:21:00.000Z";735.16
"2025-01-16T01:21:00.000Z";"2025-01-16T01:24:00.000Z";734
"2025-01-16T01:24:00.000Z";"2025-01-16T01:27:00.000Z";737.35
"2025-01-16T01:27:00.000Z";"2025-01-16T01:30:00.000Z";734.84
"2025-01-16T01:30:00.000Z";"2025-01-16T01:33:00.000Z";724.66
"2025-01-16T01:33:00.000Z";"2025-01-16T01:36:00.000Z";716.67
"2025-01-16T01:36:00.000Z";"2025-01-16T01:39:00.000Z";717.67
"2025-01-16T01:39:00.000Z";"2025-01-16T01:42:00.000Z";723
"2025-01-16T01:42:00.000Z";"2025-01-16T01:45:00.000Z";723.5
"2025-01-16T01:45:00.000Z";"2025-01-16T01:48:00.000Z";719.5
"2025-01-16T01:48:00.000Z";"2025-01-16T01:51:00.000Z";727.5
"2025-01-16T01:51:00.000Z";"2025-01-16T01:54:00.000Z";745.17
"2025-01-16T01:54:00.000Z";"2025-01-16T01:57:00.000Z";734.5
"2025-01-16T01:57:00.000Z";"2025-01-16T02:00:00.000Z";733.49
"2025-01-16T02:00:00.000Z";"2025-01-16T02:03:00.000Z";740.48
"2025-01-16T02:03:00.000Z";"2025-01-16T02:06:00.000Z";756.33
"2025-01-16T02:06:00.000Z";"2025-01-16T02:09:00.000Z";757.66
"2025-01-16T02:09:00.000Z";"2025-01-16T02:12:00.000Z";759
"2025-01-16T02:12:00.000Z";"2025-01-16T02:15:00.000Z";741.16
"2025-01-16T02:15:00.000Z";"2025-01-16T02:18:00.000Z";736.02
"2025-01-16T02:18:00.000Z";"2025-01-16T02:21:00.000Z";740.16
"2025-01-16T02:21:00.000Z";"2025-01-16T02:24:00.000Z";765.82
"2025-01-16T02:24:00.000Z";"2025-01-16T02:27:00.000Z";768.17
"2025-01-16T02:27:00.000Z";"2025-01-16T02:30:00.000Z";765.51
"2025-01-16T02:30:00.000Z";"2025-01-16T02:33:00.000Z";754.67
"2025-01-16T02:33:00.000Z";"2025-01-16T02:36:00.000Z";750.49
"2025-01-16T02:36:00.000Z";"2025-01-16T02:39:00.000Z";746.17
"2025-01-16T02:39:00.000Z";"2025-01-16T02:42:00.000Z";757.66
"2025-01-16T02:42:00.000Z";"2025-01-16T02:45:00.000Z";750
"2025-01-16T02:45:00.000Z";"2025-01-16T02:48:00.000Z";756.5
"2025-01-16T02:48:00.000Z";"2025-01-16T02:51:00.000Z";770.33
"2025-01-16T02:51:00.000Z";"2025-01-16T02:54:00.000Z";758.33
"2025-01-16T02:54:00.000Z";"2025-01-16T02:57:00.000Z";760
"2025-01-16T02:57:00.000Z";"2025-01-16T03:00:00.000Z";752.84
"2025-01-16T03:00:00.000Z";"2025-01-16T03:03:00.000Z";728.34
"2025-01-16T03:03:00.000Z";"2025-01-16T03:06:00.000Z";751.83
"2025-01-16T03:06:00.000Z";"2025-01-16T03:09:00.000Z";740.17
"2025-01-16T03:09:00.000Z";"2025-01-16T03:12:00.000Z";753.5
"2025-01-16T03:12:00.000Z";"2025-01-16T03:15:00.000Z";750
"2025-01-16T03:15:00.000Z";"2025-01-16T03:18:00.000Z";765.66
"2025-01-16T03:18:00.000Z";"2025-01-16T03:21:00.000Z";786.99
"2025-01-16T03:21:00.000Z";"2025-01-16T03:24:00.000Z";777
"2025-01-16T03:24:00.000Z";"2025-01-16T03:27:00.000Z";781.66
"2025-01-16T03:27:00.000Z";"2025-01-16T03:30:00.000Z";785.66
"2025-01-16T03:30:00.000Z";"2025-01-16T03:33:00.000Z";782.83
"2025-01-16T03:33:00.000Z";"2025-01-16T03:36:00.000Z";766.84
"2025-01-16T03:36:00.000Z";"2025-01-16T03:39:00.000Z";761.82
"2025-01-16T03:39:00.000Z";"2025-01-16T03:42:00.000Z";774.33
"2025-01-16T03:42:00.000Z";"2025-01-16T03:45:00.000Z";764.5
"2025-01-16T03:45:00.000Z";"2025-01-16T03:48:00.000Z";758.99
"2025-01-16T03:48:00.000Z";"2025-01-16T03:51:00.000Z";775.66
"2025-01-16T03:51:00.000Z";"2025-01-16T03:54:00.000Z";775.33
"2025-01-16T03:54:00.000Z";"2025-01-16T03:57:00.000Z";786.99
"2025-01-16T03:57:00.000Z";"2025-01-16T04:00:00.000Z";793.5
"2025-01-16T04:00:00.000Z";"2025-01-16T04:03:00.000Z";765.37
"2025-01-16T04:03:00.000Z";"2025-01-16T04:06:00.000Z";736.52
"2025-01-16T04:06:00.000Z";"2025-01-16T04:09:00.000Z";730.83
"2025-01-16T04:09:00.000Z";"2025-01-16T04:12:00.000Z";757.34
"2025-01-16T04:12:00.000Z";"2025-01-16T04:15:00.000Z";759.99
"2025-01-16T04:15:00.000Z";"2025-01-16T04:18:00.000Z";776.67
"2025-01-16T04:18:00.000Z";"2025-01-16T04:21:00.000Z";761.5
"2025-01-16T04:21:00.000Z";"2025-01-16T04:24:00.000Z";761
"2025-01-16T04:24:00.000Z";"2025-01-16T04:27:00.000Z";813.65
"2025-01-16T04:27:00.000Z";"2025-01-16T04:30:00.000Z";851.99
"2025-01-16T04:30:00.000Z";"2025-01-16T04:33:00.000Z";855.82
"2025-01-16T04:33:00.000Z";"2025-01-16T04:36:00.000Z";878.83
"2025-01-16T04:36:00.000Z";"2025-01-16T04:39:00.000Z";892.82
"2025-01-16T04:39:00.000Z";"2025-01-16T04:42:00.000Z";920.5
"2025-01-16T04:42:00.000Z";"2025-01-16T04:45:00.000Z";914.69
"2025-01-16T04:45:00.000Z";"2025-01-16T04:48:00.000Z";912
"2025-01-16T04:48:00.000Z";"2025-01-16T04:51:00.000Z";939.66
"2025-01-16T04:51:00.000Z";"2025-01-16T04:54:00.000Z";930.68
"2025-01-16T04:54:00.000Z";"2025-01-16T04:57:00.000Z";913.83
"2025-01-16T04:57:00.000Z";"2025-01-16T05:00:00.000Z";929
"2025-01-16T05:00:00.000Z";"2025-01-16T05:03:00.000Z";917.33
"2025-01-16T05:03:00.000Z";"2025-01-16T05:06:00.000Z";848.84
"2025-01-16T05:06:00.000Z";"2025-01-16T05:09:00.000Z";816.82
"2025-01-16T05:09:00.000Z";"2025-01-16T05:12:00.000Z";863.33
"2025-01-16T05:12:00.000Z";"2025-01-16T05:15:00.000Z";887.33
"2025-01-16T05:15:00.000Z";"2025-01-16T05:18:00.000Z";888.67
"2025-01-16T05:18:00.000Z";"2025-01-16T05:21:00.000Z";865.35
"2025-01-16T05:21:00.000Z";"2025-01-16T05:24:00.000Z";844.66
"2025-01-16T05:24:00.000Z";"2025-01-16T05:27:00.000Z";854
"2025-01-16T05:27:00.000Z";"2025-01-16T05:30:00.000Z";877.81
"2025-01-16T05:30:00.000Z";"2025-01-16T05:33:00.000Z";887.49
"2025-01-16T05:33:00.000Z";"2025-01-16T05:36:00.000Z";900.16
"2025-01-16T05:36:00.000Z";"2025-01-16T05:39:00.000Z";881.98
"2025-01-16T05:39:00.000Z";"2025-01-16T05:42:00.000Z";924.49
"2025-01-16T05:42:00.000Z";"2025-01-16T05:45:00.000Z";953.99
"2025-01-16T05:45:00.000Z";"2025-01-16T05:48:00.000Z";970.5
"2025-01-16T05:48:00.000Z";"2025-01-16T05:51:00.000Z";979.99
"2025-01-16T05:51:00.000Z";"2025-01-16T05:54:00.000Z";966.82
"2025-01-16T05:54:00.000Z";"2025-01-16T05:57:00.000Z";972.34
